time,open,high,low,close,Volume,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,MACD,Signal Line,Histogram,Cross
2019-03-11,18.901314,19.692647,18.293315,18.361982,654452331,41.50385429950104,48.36288361265416,NaN,NaN,NaN,NaN,-0.5128255529675805,-0.07744840500965762,-0.43537714795792287,NaN
2019-03-18,18.399982,18.536648,17.563982,17.635316,655238769,39.3822438153364,46.92855177771179,NaN,NaN,NaN,NaN,-0.673538584076109,-0.19245473050473924,-0.48108385357136974,NaN
2019-03-25,17.313983,18.688648,16.963983,18.657315,586659194,43.73827127852177,46.49735417067571,NaN,NaN,NaN,NaN,-0.7102507129038607,-0.29051790913790065,-0.41973280376596,NaN
2019-04-01,18.841314,19.744647,17.372649,18.330648,874174306,42.6824757188159,45.80742393280713,NaN,NaN,NaN,NaN,-0.7569786575648756,-0.3860484537368591,-0.3709302038280165,NaN
2019-04-08,18.512648,18.743981,17.706649,17.846649,599365827,41.09948460598917,45.22648977844483,NaN,NaN,NaN,NaN,-0.8235719400478381,-0.47900833646806995,-0.3445636035797681,NaN
2019-04-15,17.908649,18.333315,17.241983,18.217315,424714953,42.847663353333004,44.390878902780244,NaN,NaN,NaN,NaN,-0.8367919312803842,-0.566838457913748,-0.2699534733666362,NaN
2019-04-22,17.933315,17.978649,15.408651,15.675984,1170429508,35.14569044184363,43.57559979072622,NaN,NaN,NaN,NaN,-1.0403406431431392,-0.6643916728846748,-0.3759489702584644,NaN
2019-04-29,15.723984,17.107316,15.433318,17.001983,1181244698,41.095336976442866,43.24503341807747,NaN,NaN,NaN,NaN,-1.0821826978146092,-0.7567451704564364,-0.3254375273581728,NaN
2019-05-06,16.667983,17.223309,15.734651,15.967984,612923245,38.155827859661855,42.498153733453705,NaN,NaN,NaN,NaN,-1.185116618735968,-0.8468441487260407,-0.33827247000992733,NaN
2019-05-13,15.467318,15.633318,13.927986,14.068653,759797602,33.42612822102683,41.49554840066613,NaN,NaN,NaN,NaN,-1.4037708346289293,-0.945838068910635,-0.4579327657182942,NaN
2019-05-20,13.519986,13.826653,12.414654,12.708654,1468486392,30.5098106845994,40.25387814378951,NaN,NaN,NaN,NaN,-1.6675736780250787,-1.0562864126827427,-0.611287265342336,NaN
2019-05-28,12.746654,12.999987,12.273321,12.343988,609221797,29.76004815554458,39.13971702222201,NaN,NaN,NaN,NaN,-1.8843432940417184,-1.1867411439202824,-0.697602150121436,NaN
2019-06-03,12.367321,14.066653,11.799448,13.63332,1149426637,35.77006732787898,38.45349217698017,NaN,NaN,NaN,NaN,-1.9298503459745078,-1.3170602204102417,-0.612790125564266,NaN
2019-06-10,14.016653,14.891985,13.834006,14.327986,795567522,38.80802746002482,38.13749501417999,NaN,NaN,NaN,NaN,-1.8880964710389492,-1.4353407238536984,-0.4527557471852508,NaN
2019-06-17,14.365319,15.649318,14.284652,14.790652,775099762,40.815854107688224,38.08835214333622,NaN,NaN,NaN,NaN,-1.796958723200106,-1.5420259229558897,-0.2549328002442164,NaN
2019-06-24,14.882652,15.148652,14.489986,14.897318,504467662,41.29410586544221,38.22491371834378,NaN,NaN,NaN,NaN,-1.6965673740591303,-1.6149400041687776,-0.08162736989035269,NaN
2019-07-01,15.347318,16.104651,14.814652,15.539984,581458734,44.21881655723643,38.25923838110912,NaN,NaN,NaN,NaN,-1.5473122785890308,-1.6666210686992688,0.1193087901102381,-1.6666210686992688
2019-07-08,15.415985,16.35865,15.151985,16.33865,568981527,47.70556967214091,38.61803080634661,NaN,NaN,NaN,NaN,-1.3490300895046037,-1.6848336765624508,0.3358035870578471,NaN
2019-07-15,16.533317,17.330649,16.323984,17.211983,610901124,51.29100582270208,39.34599660754039,NaN,NaN,NaN,NaN,-1.1086396440452422,-1.652041322053152,0.5434016780079098,NaN
2019-07-22,17.249983,17.737982,14.816652,15.202651,830823499,43.84295124385199,39.41708859972032,NaN,NaN,NaN,NaN,-1.0679540740238593,-1.585416921608572,0.5174628475847127,NaN
2019-07-29,15.139318,16.445317,15.068818,15.622651,614348862,45.620490472398345,40.165288601902795,NaN,NaN,NaN,NaN,-0.9904032248729315,-1.4860902472564848,0.4956870223835532,NaN
2019-08-05,15.306651,15.986651,15.049985,15.667318,398123976,45.816917301396415,40.50254433939948,NaN,NaN,NaN,NaN,-0.9147941866507185,-1.3733062295538414,0.45851204290312286,NaN
2019-08-12,15.532651,15.733318,14.103319,14.662652,488023296,42.13067763770767,40.78646218068847,NaN,NaN,NaN,NaN,-0.9252756275119403,-1.2663261358286182,0.34105050831667794,NaN
2019-08-19,14.947318,15.272651,14.066653,14.093319,486100788,40.15885278512411,41.26737107812398,NaN,NaN,NaN,NaN,-0.9683600084999391,-1.1742596119730442,0.2058996034731051,NaN
2019-08-26,14.239986,15.495985,14.102653,15.040652,423370095,44.789213429151474,42.287328417020554,NaN,NaN,NaN,NaN,-0.9155094123110512,-1.0874753940010353,0.17196598168998412,NaN
