time,open,high,low,close,Volume,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,MACD,Signal Line,Histogram,Cross
2019-03-25,99.59,101.99,98.09,101.23,76750123,45.35323479621974,46.09055740605538,NaN,NaN,NaN,NaN,-1.4664677571183802,-1.6938728866761608,0.22740512955778058,NaN
2019-04-01,102.15,106.36,102.12,105.31,61179766,50.7691611890479,47.00187755050003,NaN,NaN,NaN,NaN,-1.1832821437672862,-1.5665514644588194,0.3832693206915332,NaN
2019-04-08,105.11,111.85,104.25,111.21,65048692,57.351609692285734,48.023628254744345,NaN,NaN,NaN,NaN,-0.4772731060276385,-1.3616396655640952,0.8843665595364567,NaN
2019-04-15,110.92,114.945,109.12,113.46,57040886,59.5716043616723,49.25736970928751,NaN,NaN,NaN,NaN,0.2607940671989013,-1.115468177680351,1.3762622448792523,NaN
2019-04-22,112.83,114.58,112.5,114.47,43616208,60.56395728840668,50.14601663938864,NaN,NaN,NaN,NaN,0.9166496124083068,-0.8259489352274364,1.742598547635743,NaN
2019-04-29,114.6,117.155,114.445,116.12,52842979,62.19647967528667,51.24447345698025,NaN,NaN,NaN,NaN,1.5516743317329684,-0.4860900283774343,2.037764360110403,NaN
2019-05-06,114.18,115.47,110.54,112.51,59376057,56.66909099714779,51.90335728483053,NaN,NaN,NaN,NaN,1.7435407148878,-0.13007545557738986,1.8736161704651897,NaN
2019-05-13,110.08,112.17,108.61,110.77,53672578,54.17023268893503,52.591358850050106,NaN,NaN,NaN,NaN,1.7351905510930123,0.1877399239987088,1.5474506270943036,NaN
2019-05-20,110.58,111.92,107.5,109.71,47500339,52.64719066470277,52.77897019991195,NaN,NaN,NaN,NaN,1.6243157441188316,0.5227935571696144,1.101522186949217,NaN
2019-05-28,109.2,109.83,104.84,105.96,42952623,47.55338143836186,52.65197670158863,NaN,NaN,NaN,NaN,1.2197919979810052,0.8212668632917683,0.3985251346892369,NaN
2019-06-03,105.8,110.87,105.3,109.16,52225412,51.83585529759177,52.88425036899974,NaN,NaN,NaN,NaN,1.1442273308020106,1.0798790271328014,0.06434830366920918,NaN
2019-06-10,110.75,111.57,108.63,109.82,48383700,52.69382839698828,53.31333183071598,NaN,NaN,NaN,NaN,1.1246341889289937,1.257868726572427,-0.1332345376434334,1.257868726572427
2019-06-17,109.7,111.67,108.98,109.44,73040210,52.11817199612179,53.33992140243043,NaN,NaN,NaN,NaN,1.0661537024025165,1.34735313048394,-0.2811994280814234,NaN
2019-06-24,109.28,112.43,107.67,111.8,74565587,55.37849682517622,54.20516395056745,NaN,NaN,NaN,NaN,1.1964478659227638,1.3784418253188795,-0.18199395939611573,NaN
2019-07-01,113.23,114.52,112.26,113.49,37724082,57.60471192791962,55.08026945997459,NaN,NaN,NaN,NaN,1.4197102690691423,1.3637791516895656,0.05593111737957668,1.3637791516895656
2019-07-08,112.96,115.35,112.1503,115.3,47485349,59.911558218851305,55.73329781924627,NaN,NaN,NaN,NaN,1.722839385277041,1.3614790039550368,0.3613603813220041,NaN
2019-07-15,115.54,115.57,112.92,113.54,62815945,56.68184598128467,55.68545755417477,NaN,NaN,NaN,NaN,1.8003013494253821,1.3687135371030779,0.43158781232230425,NaN
2019-07-22,112.91,117.24,112.77,116.22,54763420,60.2002102489184,55.730357974692346,NaN,NaN,NaN,NaN,2.054263841570929,1.4164855479310887,0.6377782936398404,NaN
